authorId,author,fullName,firstName,middleName,lastName,doi
143861850,Ferris AM,Anne M Ferris,Anne,M,Ferris,doi:10.1002/art.41616
36821706,Ferré EMN,Elise M N Ferré,Elise,MN,Ferré,doi:10.1101/2022.03.23.485509
143687023,Fidler K,K Fidler,K,,Fidler,doi:10.1093/jpids/piad035
2064341085,Figueroa G,Gabriel Figueroa,Gabriel,,Figueroa,doi:10.1016/j.cell.2021.05.002
90379392,Filippis FD,F D Filippis,F,D,Filippis,doi:10.1016/j.cell.2021.05.002
3041372,Fine D,D Fine,D,,Fine,doi:10.1093/infdis/jiab411
143615628,Fink CG,Colin G Fink,Colin,G,Fink,doi:10.1093/jpids/piad035
2181647947,Finnerty S,Sarah Finnerty,Sarah,,Finnerty,doi:10.1128/mra.00680-22
2181647947,Finnerty S,Sarah Finnerty,Sarah,,Finnerty,doi:10.1111/irv.13057
2181647947,Finnerty S,Sarah Finnerty,Sarah,,Finnerty,doi:10.1128/mra.00681-22
152950468,Fitouri Z,Z Fitouri,Z,,Fitouri,doi:10.1007/s00246-022-02844-w
1413257594,Fitzgerald-Bocarsly P,P Fitzgerald-Bocarsly,P,,Fitzgerald-Bocarsly,doi:10.1016/j.jim.2021.113165
6892375,Fjaeldstad A,A Fjaeldstad,A,,Fjaeldstad,doi:10.1093/chemse/bjad020
40237605,Fleiss A,Aubin Fleiss,Aubin,,Fleiss,doi:10.1016/j.cell.2021.05.002
50074761,Fleshner P,P Fleshner,P,,Fleshner,doi:10.14309/ajg.0000000000001855
50074761,Fleshner P,P Fleshner,P,,Fleshner,doi:10.1016/j.cgh.2022.05.008
50074761,Fleshner P,P Fleshner,P,,Fleshner,doi:10.1016/j.cgh.2022.10.029
4896552,Flier Mvd,M van der Flier,M,vander,Flier,doi:10.1093/jpids/piad035
117916310,Flores C,C Flores,C,,Flores,doi:10.1038/s41587-021-01158-1
2106107380,Flores D,Denisse Flores,Denisse,,Flores,doi:10.1016/j.cell.2021.05.002
2106271825,Flores JLV,Jhovana L Velasco Flores,Jhovana,LVelasco,Flores,doi:10.1016/j.cell.2021.05.002
12783653,Flores S,S Flores,S,,Flores,doi:10.1038/s41390-022-02108-6
2091841138,Flury AG,Anna G Flury,Anna,G,Flury,doi:10.1101/2022.06.03.22275961
16260162,Foley T,T Foley,T,,Foley,doi:10.1016/j.watres.2022.118824
66061445,Fonseca MA,M A Fonseca,M,A,Fonseca,doi:10.1016/j.cell.2021.05.002
6777324,Fontenele R,R Fontenele,R,,Fontenele,doi:10.1101/2021.01.22.21250320
6777324,Fontenele R,R Fontenele,R,,Fontenele,doi:10.1128/mra.00680-22
6777324,Fontenele R,R Fontenele,R,,Fontenele,doi:10.1016/S2666-5247(22)00289-0
6777324,Fontenele R,R Fontenele,R,,Fontenele,doi:10.1016/j.watres.2021.117710
6777324,Fontenele R,R Fontenele,R,,Fontenele,doi:10.1128/mra.00681-22
6863432,Foox J,J Foox,J,,Foox,doi:10.1038/s41467-021-21361-7
6863432,Foox J,J Foox,J,,Foox,doi:10.1016/j.xcrm.2022.100522
6863432,Foox J,J Foox,J,,Foox,doi:10.1016/j.cell.2021.05.002
6863432,Foox J,J Foox,J,,Foox,doi:10.1021/acsestwater.2c00045
6863432,Foox J,J Foox,J,,Foox,doi:10.1186/s13059-021-02529-2
6863432,Foox J,J Foox,J,,Foox,doi:10.1038/s41587-021-01049-5
2174842611,Ford A,Anarose Ford,Anarose,,Ford,doi:10.1016/j.watres.2022.118824
26924314,Forero JC,J C Forero,J,C,Forero,doi:10.1016/j.cell.2021.05.002
2171924957,Foresythe A,Abiodun Foresythe,Abiodun,,Foresythe,doi:10.1016/j.xcrm.2023.101034
2171924957,Foresythe A,Abiodun Foresythe,Abiodun,,Foresythe,doi:10.1093/infdis/jiac384
2171924957,Foresythe A,Abiodun Foresythe,Abiodun,,Foresythe,doi:10.1038/s41586-023-05949-1
2207078083,Forsythe L,Liam Forsythe,Liam,,Forsythe,doi:10.3390/diagnostics13040707
4223708,Fothergill D,D Fothergill,D,,Fothergill,doi:10.1088/1752-7163/acd715
8174840,Fox K,K Fox,K,,Fox,doi:10.1111/ped.15407
1742177981,Francis A,Aaishah Francis,Aaishah,,Francis,doi:10.1016/j.cell.2021.05.002
48479676,Franco A,A Franco,A,,Franco,doi:10.3390/ijms23137219
48479676,Franco A,A Franco,A,,Franco,doi:10.1172/JCI147076
48479676,Franco A,A Franco,A,,Franco,doi:10.1002/eji.202149556
145093647,Frank LH,Lowell H Frank,Lowell,H,Frank,doi:10.1017/S1047951121003024
48716027,Franke V,V Franke,V,,Franke,doi:10.1186/s13059-021-02529-2
6116711,Franzi L,L Franzi,L,,Franzi,doi:10.1088/1752-7163/acea3d
48746361,Fraser K,Keith Fraser,Keith,,Fraser,doi:10.1038/s41596-021-00641-y
1665667320,Freeman B,Brandi Freeman,Brandi,,Freeman,doi:10.1038/s41586-023-05949-1
8465785,French K,Kelly French,Kelly,,French,doi:10.1016/j.cell.2021.05.002
48833676,Fresia P,P Fresia,P,,Fresia,doi:10.1016/j.cell.2021.05.002
2111854299,Friedman J,J Friedman,J,,Friedman,doi:10.1016/j.cell.2021.05.002
34816123,Friedman K,K Friedman,K,,Friedman,doi:10.1002/art.41616
34816123,Friedman K,K Friedman,K,,Friedman,doi:10.1002/art.42062
39158567,Frolova A,A Frolova,A,,Frolova,doi:10.1016/j.cell.2021.05.002
2152178723,Fu L,Lei Fu,Lei,,Fu,doi:10.1021/acs.chemmater.1c03871
47012539,Fu X,Xiuping Fu,Xiuping,,Fu,doi:10.1161/HYPERTENSIONAHA.120.16690
47012539,Fu X,Xiuping Fu,Xiuping,,Fu,doi:10.1161/JAHA.122.028421
2052394892,Fuentes J,J Fuentes,J,,Fuentes,doi:10.1016/j.cell.2021.05.002
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.3389/fpubh.2023.1237512
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.3389/fneph.2022.926635
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1101/2021.02.20.21251855
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1681/ASN.2021060812
2051864759,Fuentes LR,Lemuel Rivera Fuentes,Lemuel,Rivera,Fuentes,doi:10.1186/s12882-021-02518-4
1579395582,Fujimori T,Tomonari Fujimori,Tomonari,,Fujimori,doi:10.1161/JAHA.122.028421
6271328,Fungtammasan A,Arkarachai Fungtammasan,Arkarachai,,Fungtammasan,doi:10.1038/s41467-021-21361-7
6271328,Fungtammasan A,Arkarachai Fungtammasan,Arkarachai,,Fungtammasan,doi:10.1038/s41587-021-01158-1
2075168,Furton K,K Furton,K,,Furton,doi:10.3390/diagnostics13040707
2007332524,Furuta K,Koh Furuta,Koh,,Furuta,doi:10.1515/cclm-2022-0082
None,G MJYNJLSMPAAAABDD,Marsha Jocelyn Y Negar Joseph Laura Samuel Maria Pila As Anderson Ang Ashouri Bocchini D'Addese Dominguez G,Marsha,JocelynYNegarJosephLauraSamuelMariaPilaAsAndersonAngAshouriBocchiniD'AddeseDominguez,G,doi:10.1016/S2589-7500(22)00149-2
4994367,Gabunilas J,Jason Gabunilas,Jason,,Gabunilas,doi:10.14309/ctg.0000000000000507
4729370,Galipon J,Josephine Galipon,Josephine,,Galipon,doi:10.1016/j.cell.2021.05.002
1396503096,Gandavadi D,Dhanush Gandavadi,Dhanush,,Gandavadi,doi:10.1101/2023.05.04.539416
116123115,Gandhi M,M Gandhi,M,,Gandhi,doi:10.1111/ped.15407
1443780256,Gankin D,Dennis Gankin,Dennis,,Gankin,doi:10.1016/j.cell.2021.05.002
5400581,Ganzoury MME,Mona M El Ganzoury,Mona,MEl,Ganzoury,doi:10.1007/s00246-022-02844-w
None,Gar NLAJJAMDJMAABDE,Naomi Lukas Amy J Joelle Atim Michael David J Margaret Abe Austin-Page Bryl Donofrio-Ödmann Ekpenyong Gar,Naomi,LukasAmyJJoelleAtimMichaelDavidJMargaretAbeAustin-PageBrylDonofrio-ÖdmannEkpenyong,Gar,doi:10.1038/s41467-022-30357-w
2193705378,Garcia C,Chris Garcia,Chris,,Garcia,doi:10.1016/S2666-5247(22)00289-0
2072762339,Garcia KY,Karla Y Garcia,Karla,Y,Garcia,doi:10.1038/s41586-023-05949-1
2106113105,Garcia L,Laura Garcia,Laura,,Garcia,doi:10.1016/j.cell.2021.05.002
40370097,Garcia M,Mathilde Garcia,Mathilde,,Garcia,doi:10.1016/j.cell.2021.05.002
1411463724,Garcia-Knight M,M Garcia-Knight,M,,Garcia-Knight,doi:10.1093/infdis/jiac384
2111099020,García C,C García,C,,García,doi:10.1016/j.cell.2021.05.002
1720892939,Gardiner MA,Michael A Gardiner,Michael,A,Gardiner,doi:10.1016/S2589-7500(22)00149-2
1720892939,Gardiner MA,Michael A Gardiner,Michael,A,Gardiner,doi:10.1038/s41467-022-30357-w
1938742277,Gardiner WD,Woodrow D Gardiner,Woodrow,D,Gardiner,doi:10.1021/acssensors.3c00512
1938742277,Gardiner WD,Woodrow D Gardiner,Woodrow,D,Gardiner,doi:10.1038/s41467-023-39419-z
1699392,Gaudioso E,Elena Gaudioso,Elena,,Gaudioso,doi:10.1186/s40168-022-01332-w
48583228,Gaur S,S Gaur,S,,Gaur,doi:10.1186/s12916-022-02252-0
48583228,Gaur S,S Gaur,S,,Gaur,doi:10.1093/infdis/jiab411
1679133363,Gawrys J,Justyna Gawrys,Justyna,,Gawrys,doi:10.1038/s41467-021-21361-7
1576960427,Geiger A,Annie Geiger,Annie,,Geiger,doi:10.1016/j.cell.2021.05.002
144064361,Geiger H,Heather Geiger,Heather,,Geiger,doi:10.1016/j.xcrm.2022.100522
4883707,George KS,K St George,K,St,George,doi:10.1038/s41586-023-05949-1
2190983048,Georgiou P,P Georgiou,P,,Georgiou,doi:10.1093/jpids/piad035
2252095752,Gerhard T,Tobias Gerhard,Tobias,,Gerhard,doi:10.1097/RHU.0000000000002035
3860796,Gerhard T,T Gerhard,T,,Gerhard,doi:10.1176/appi.ps.20220314
5619382,Germer S,S Germer,S,,Germer,doi:10.1016/j.xcrm.2022.100522
9697145,Gerner SM,Samuel M Gerner,Samuel,M,Gerner,doi:10.1016/j.cell.2021.05.002
17659457,Gerstbacher D,D Gerstbacher,D,,Gerstbacher,doi:10.3389/fimmu.2022.841126
1381954337,Ghose S,S Ghose,S,,Ghose,doi:10.1016/j.cell.2021.05.002
2803887,Ghosh P,P Ghosh,P,,Ghosh,doi:10.1038/s41467-022-30357-w
2090227509,Ghumra DP,Dishit P Ghumra,Dishit,P,Ghumra,doi:10.1021/acssensors.3c00512
2090227509,Ghumra DP,Dishit P Ghumra,Dishit,P,Ghumra,doi:10.1038/s41467-023-39419-z
4013106,Giang DP,Dao Phuong Giang,Dao,Phuong,Giang,doi:10.1016/j.cell.2021.05.002
15327690,Giannini H,H Giannini,H,,Giannini,doi:10.1126/sciimmunol.abf7570
10088754,Giles JR,Josephine R Giles,Josephine,R,Giles,doi:10.1126/sciimmunol.abf7570
10088754,Giles JR,Josephine R Giles,Josephine,R,Giles,doi:10.1038/s41467-021-27544-6
10088754,Giles JR,Josephine R Giles,Josephine,R,Giles,doi:10.1101/2021.04.13.21255439
144136691,Giménez M,M Giménez,M,,Giménez,doi:10.1016/j.cell.2021.05.002
4522541,Giovannelli D,D Giovannelli,D,,Giovannelli,doi:10.1016/j.cell.2021.05.002
2147253580,Girotto M,Matthew Girotto,Matthew,,Girotto,doi:10.1016/j.plabm.2021.e00261
51097488,Gisladottir U,Undina Gisladottir,Undina,,Gisladottir,doi:10.1038/s41467-021-21361-7
6545202,Githae D,D Githae,D,,Githae,doi:10.1016/j.cell.2021.05.002
8380585,Gkotzis S,Spyridon Gkotzis,Spyridon,,Gkotzis,doi:10.1016/j.cell.2021.05.002
46370355,Glazier R,Roxanne Glazier,Roxanne,,Glazier,doi:10.1002/anie.202107660
1752860548,Gliwa A,A Gliwa,A,,Gliwa,doi:10.1093/infdis/jiac384
1752860548,Gliwa A,A Gliwa,A,,Gliwa,doi:10.1016/j.xcrm.2023.101034
48211455,Godoy L,L Godoy,L,,Godoy,doi:10.1016/j.cell.2021.05.002
32064211,Goel R,R Goel,R,,Goel,doi:10.3390/w14081187
66103422,Goetz H,H Goetz,H,,Goetz,doi:10.1016/S2666-5247(22)00289-0
2005904684,Gohli J,J Gohli,J,,Gohli,doi:10.1186/s40168-021-01044-7
114056584,Gokool VA,Vidia A Gokool,Vidia,A,Gokool,doi:10.3390/diagnostics13040707
2084195890,Golda G,Gosia Golda,Gosia,,Golda,doi:10.1186/s13059-021-02529-2
145816076,Goldman SL,Samantha L Goldman,Samantha,L,Goldman,doi:10.1016/j.cell.2021.05.002
2328337,Goldsborough A,A Goldsborough,A,,Goldsborough,doi:10.7171/jbt.21-3203-017
1390031128,Gomez-Simmonds A,A Gomez-Simmonds,A,,Gomez-Simmonds,doi:10.1038/s41586-021-03908-2
1390031128,Gomez-Simmonds A,A Gomez-Simmonds,A,,Gomez-Simmonds,doi:10.1101/2021.02.23.21252259
2133806467,Gong T,Ting Gong,Ting,,Gong,doi:10.1186/s13059-021-02529-2
3134435,Gonnet G,G Gonnet,G,,Gonnet,doi:10.1016/j.cell.2021.05.002
2185541340,Gonzalez AS,A Sotomayor Gonzalez,A,Sotomayor,Gonzalez,doi:10.1038/s41586-023-05949-1
2106104773,Gonzalez-Poblete C,Camila Gonzalez-Poblete,Camila,,Gonzalez-Poblete,doi:10.1016/j.cell.2021.05.002
2118778882,González A,Andrea González,Andrea,,González,doi:10.1016/j.cell.2021.05.002
87686684,González J,J González,J,,González,doi:10.1016/j.cell.2021.05.002
2223129120,Goodman K,K Goodman,K,,Goodman,doi:10.1016/j.scitotenv.2023.165459
39967411,Goodrich JS,J S Goodrich,J,S,Goodrich,doi:10.1038/s41586-023-05949-1
40404689,Goodwin E,E Goodwin,E,,Goodwin,doi:10.1126/sciimmunol.abf7570
40404689,Goodwin E,E Goodwin,E,,Goodwin,doi:10.1093/jpids/piaa161
5162846,Gootenberg J,J Gootenberg,J,,Gootenberg,doi:10.1016/j.cell.2021.05.002
144318124,Gorelik M,M Gorelik,M,,Gorelik,doi:10.1002/art.42062
144318124,Gorelik M,M Gorelik,M,,Gorelik,doi:10.1002/art.41616
2146576732,Gosselin B,Bryan Gosselin,Bryan,,Gosselin,doi:10.1021/acsami.3c00862
38004654,Gottlieb A,A Gottlieb,A,,Gottlieb,doi:10.1016/j.jbi.2021.103818
6727463,Gouma S,S Gouma,S,,Gouma,doi:10.1093/jpids/piaa161
6727463,Gouma S,S Gouma,S,,Gouma,doi:10.1126/sciimmunol.abf7570
36922885,Graf A,A Graf,A,,Graf,doi:10.1016/j.cell.2021.05.002
39620026,Graf J,J Graf,J,,Graf,doi:10.3389/fbioe.2023.1066391
2146495047,Graham M,MM Graham,MM,,Graham,doi:10.1016/j.watres.2022.118824
5024091,Granados A,A Granados,A,,Granados,doi:10.1038/s41467-021-21361-7
2090370980,Grandonico K,K Grandonico,K,,Grandonico,doi:10.1093/ibd/izab207
2055386694,Gray A,Andrew Gray,Andrew,,Gray,doi:10.1016/j.cell.2021.05.002
3314468,Greally J,J Greally,J,,Greally,doi:10.1186/s13059-021-02529-2
34396701,Green D,D Green,D,,Green,doi:10.1128/jcm.00600-22
153380522,Green D,D Green,D,,Green,doi:10.1016/j.cell.2021.05.002
153380522,Green D,D Green,D,,Green,doi:10.1186/s40168-021-01044-7
33811010,Greenberg P,P Greenberg,P,,Greenberg,doi:10.1016/j.ebiom.2023.104731
33811010,Greenberg P,P Greenberg,P,,Greenberg,doi:10.1093/infdis/jiab411
91597854,Greenlief CM,C M Greenlief,C,M,Greenlief,doi:10.1016/j.watres.2022.118824
6431449,Gregory D,D Gregory,D,,Gregory,doi:10.1101/2022.06.03.22275961
6431449,Gregory D,D Gregory,D,,Gregory,doi:10.3390/v13081647
2243135965,Gregory DA,Devon A Gregory,Devon,A,Gregory,doi:10.1371/journal.ppat.1011688
2111800557,Gregory T,Tranette Gregory,Tranette,,Gregory,doi:10.1016/j.cell.2021.05.002
2106106881,Greselle C,Charlotte Greselle,Charlotte,,Greselle,doi:10.1016/j.cell.2021.05.002
2646041,Griffis E,E Griffis,E,,Griffis,doi:10.1172/JCI147076
2417437,Grifoni A,A Grifoni,A,,Grifoni,doi:10.1002/eji.202149556
2417437,Grifoni A,A Grifoni,A,,Grifoni,doi:10.3390/ijms23137219
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.161423
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.164289
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.165459
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2021.149177
5398266,Grills G,G Grills,G,,Grills,doi:10.7171/jbt.21-3203-017
5398266,Grills G,G Grills,G,,Grills,doi:10.1038/s41587-021-01049-5
5398266,Grills G,G Grills,G,,Grills,doi:10.7171/jbt.21-3203-019
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2022.159188
5398266,Grills G,G Grills,G,,Grills,doi:10.1101/2022.03.14.22272314
5398266,Grills G,G Grills,G,,Grills,doi:10.1021/acsestwater.2c00047
5398266,Grills G,G Grills,G,,Grills,doi:10.1101/2023.07.12.23292570
5398266,Grills G,G Grills,G,,Grills,doi:10.1021/acsestwater.2c00045
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1681/ASN.2021060812
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.3389/fneph.2022.926635
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.3389/fpubh.2023.1237512
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1016/j.cmi.2021.04.007
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1681/ASN.2021020161
3507403,Grobe N,N Grobe,N,,Grobe,doi:10.1016/j.xkme.2021.02.010
3682732,Groot JDd,J D de Groot,J,Dde,Groot,doi:10.1093/chemse/bjad020
50063399,Groot Rd,R de Groot,R,de,Groot,doi:10.1093/jpids/piad035
3869580,Grubaugh N,N Grubaugh,N,,Grubaugh,doi:10.1128/jcm.00600-22
1701677242,Grubbs G,Gabrielle Grubbs,Gabrielle,,Grubbs,doi:10.1093/cid/ciac323
14360781,Grunvald E,E Grunvald,E,,Grunvald,doi:10.14309/ajg.0000000000001855
8209208,Gu P,Phillip Gu,Phillip,,Gu,doi:10.14309/ajg.0000000000001855
1937169793,Guan L,Lisa Guan,Lisa,,Guan,doi:10.1186/s40168-021-01020-1
145913254,Guarino A,A Guarino,A,,Guarino,doi:10.3389/fimmu.2022.841126
6586480,Guasco S,S Guasco,S,,Guasco,doi:10.1016/j.cell.2021.05.002
145542866,Guerra J,J Guerra,J,,Guerra,doi:10.1016/j.cell.2021.05.002
40354446,Guerrini V,V Guerrini,V,,Guerrini,doi:10.1016/j.jim.2021.113165
16042860,Guo S,Shangfu Guo,Shangfu,,Guo,doi:10.1186/s13059-021-02529-2
2110047332,Gupta A,Arushi Gupta,Arushi,,Gupta,doi:10.1021/acsinfecdis.1c00546
2157643342,Gupta R,Richa Gupta,Richa,,Gupta,doi:10.1038/s41587-021-01158-1
123501623,Gupta Y,Yash Gupta,Yash,,Gupta,doi:10.1093/jamia/ocad049
14032454,Gurianova N,N Gurianova,N,,Gurianova,doi:10.1016/j.cell.2021.05.002
2038115111,Gurvitch J,Justin Gurvitch,Justin,,Gurvitch,doi:10.1186/s13059-021-02529-2
None,Gut NLRAWJJADJMBAABDE,Naomi Lukas R Amy W J Joelle Atim David J Margaret B Abe Austin-Page Bryl Donofrio-Odmann Ekpenyong Gut,Naomi,LukasRAmyWJJoelleAtimDavidJMargaretBAbeAustin-PageBrylDonofrio-OdmannEkpenyong,Gut,doi:10.1016/S2589-7500(22)00149-2
None,Gutg NAJJAMDJMBSABDEG,"Naomi Amy J Joelle Atim Michael David J Margaret B St Abe Bryl Donofrio-Odmann Ekpenyong, Gardiner, Gutg",Naomi,"AmyJJoelleAtimMichaelDavidJMargaretBStAbeBrylDonofrio-OdmannEkpenyong,Gardiner,",Gutg,doi:10.3389/fimmu.2022.841126
9930033,Gutglass DJ,David J Gutglass,David,J,Gutglass,doi:10.1038/s41467-022-30357-w
9930033,Gutglass DJ,David J Gutglass,David,J,Gutglass,doi:10.1016/S2589-7500(22)00149-2
2186268290,Gutierrez MP,Maria Pila Gutierrez,Maria,Pila,Gutierrez,doi:10.1016/S2589-7500(22)00149-2
1820910964,Gómez-Escobar L,L Gómez-Escobar,L,,Gómez-Escobar,doi:10.1038/s41467-022-31654-0
7398380,Ha C,C Ha,C,,Ha,doi:10.14309/ajg.0000000000001855
7398380,Ha C,C Ha,C,,Ha,doi:10.1016/j.cgh.2022.05.008
7398380,Ha C,C Ha,C,,Ha,doi:10.1016/j.cgh.2022.10.029
1441391413,Habgood-Coote D,D Habgood-Coote,D,,Habgood-Coote,doi:10.1093/jpids/piad035
1441391413,Habgood-Coote D,D Habgood-Coote,D,,Habgood-Coote,doi:10.1038/s41390-022-02148-y
2140147918,Hadasch K,Kathrin Hadasch,Kathrin,,Hadasch,doi:10.7171/jbt.21-3203-017
1939094864,Hadfield J,J Hadfield,J,,Hadfield,doi:10.1016/j.watres.2021.117710
1939094864,Hadfield J,J Hadfield,J,,Hadfield,doi:10.1101/2021.01.22.21250320
2106108602,Haehr W,Wolfgang Haehr,Wolfgang,,Haehr,doi:10.1016/j.cell.2021.05.002
50752906,Hahn AM,Anne M Hahn,Anne,M,Hahn,doi:10.1128/jcm.00600-22
91490965,Hajirasouliha I,I Hajirasouliha,I,,Hajirasouliha,doi:10.1038/s41467-021-21361-7
91490965,Hajirasouliha I,I Hajirasouliha,I,,Hajirasouliha,doi:10.1016/j.xcrm.2022.100522
91490965,Hajirasouliha I,I Hajirasouliha,I,,Hajirasouliha,doi:10.1016/j.cell.2021.05.002
4873989,Halary S,S Halary,S,,Halary,doi:10.1016/j.cell.2021.05.002
2195226949,Hamera K,K Hamera,K,,Hamera,doi:10.1371/journal.pone.0285726
2195226949,Hamera K,K Hamera,K,,Hamera,doi:10.1038/s43856-022-00221-5
38087471,Han M,Maggie Han,Maggie,,Han,doi:10.3389/fneph.2022.926635
51292562,Handler D,D Handler,D,,Handler,doi:10.1016/j.jim.2021.113165
2212465198,Handoko R,Ryan Handoko,Ryan,,Handoko,doi:10.1056/NEJMc2215074
51065447,Hannum M,M Hannum,M,,Hannum,doi:10.1093/chemse/bjac036
51065447,Hannum M,M Hannum,M,,Hannum,doi:10.1093/chemse/bjab012
51065447,Hannum M,M Hannum,M,,Hannum,doi:10.1101/2022.03.23.22272807
51065447,Hannum M,M Hannum,M,,Hannum,doi:10.1093/chemse/bjad002
134887864,Hansen Y,YBL Hansen,YBL,,Hansen,doi:10.1515/cclm-2022-0082
1454270542,Hanson C,C Hanson,C,,Hanson,doi:10.1093/infdis/jiac384
40543741,Hao S,S Hao,S,,Hao,doi:10.1016/S2589-7500(22)00149-2
89487562,Haq Z,Zahin Haq,Zahin,,Haq,doi:10.1681/ASN.2021060812
89487562,Haq Z,Zahin Haq,Zahin,,Haq,doi:10.3389/fpubh.2023.1237512
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1016/j.cjca.2023.06.001
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1016/S2589-7500(22)00149-2
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1056/NEJMc2215074
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1007/s00246-022-02844-w
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1016/j.cjca.2022.11.011
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1097/INF.0000000000003388
8956046,Harahsheh A,A Harahsheh,A,,Harahsheh,doi:10.1017/S1047951121003024
46339161,Harper R,R Harper,R,,Harper,doi:10.1088/1752-7163/acea3d
46339161,Harper R,R Harper,R,,Harper,doi:10.1093/infdis/jiab205
46339161,Harper R,R Harper,R,,Harper,doi:10.1088/1752-7163/ac3f24
144883677,Harris L,Lindsay Harris,Lindsay,,Harris,doi:10.1038/s41587-021-01158-1
2148422219,Harris RM,Rebecca M Harris,Rebecca,M,Harris,doi:10.1093/jpids/piaa161
31913094,Harris TH,Tyler H Harris,Tyler,H,Harris,doi:10.1016/j.cjca.2023.06.001
21507211,Hartkopf F,Felix Hartkopf,Felix,,Hartkopf,doi:10.1016/j.cell.2021.05.002
38136840,Hassan C,Ciaran Hassan,Ciaran,,Hassan,doi:10.1038/s41467-021-21361-7
117711384,Hastings JJA,Jaden J A Hastings,Jaden,JA,Hastings,doi:10.3390/genes13101914
117711384,Hastings JJA,Jaden J A Hastings,Jaden,JA,Hastings,doi:10.1016/j.cell.2021.05.002
1401002702,Hatada A,April Hatada,April,,Hatada,doi:10.1038/s41586-023-05949-1
2106107325,Hawkins-Zafarnia A,Arya Hawkins-Zafarnia,Arya,,Hawkins-Zafarnia,doi:10.1016/j.cell.2021.05.002
1484665838,Hayden A,A Hayden,A,,Hayden,doi:10.7171/jbt.21-3203-017
2255080104,Haynes K,Kevin Haynes,Kevin,,Haynes,doi:10.1097/RHU.0000000000002035
1415870990,Hazrin-Chong NH,N H Hazrin-Chong,N,H,Hazrin-Chong,doi:10.1016/j.cell.2021.05.002
2087338119,He M,M He,M,,He,doi:10.1161/ATVBAHA.121.316210
2087338119,He M,M He,M,,He,doi:10.3390/ijms241512318
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsami.2c17531
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsnano.3c04259
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1039/d2sc05837e
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.analchem.2c04988
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1002/anie.202214394
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1002/anie.202112995
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.nanolett.2c03052
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.analchem.2c02381
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.chemmater.1c03871
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsnano.2c03219
104166865,Hecht J,J Hecht,J,,Hecht,doi:10.1016/j.cell.2021.05.002
50997512,Hedman H,H Hedman,H,,Hedman,doi:10.1038/s41586-023-05949-1
108380294,Helfrich EJN,Eric J N Helfrich,Eric,JN,Helfrich,doi:10.1016/j.cell.2021.05.002
40636952,Hell É,É Hell,É,,Hell,doi:10.1016/j.cell.2021.05.002
144839461,Henderson L,L Henderson,L,,Henderson,doi:10.1002/art.42062
144839461,Henderson L,L Henderson,L,,Henderson,doi:10.1002/art.41616
2135390646,Henke KB,Katherine B Henke,Katherine,B,Henke,doi:10.1016/j.scitotenv.2023.166230
2377466,Henrickson S,S Henrickson,S,,Henrickson,doi:10.1093/jpids/piaa161
2377466,Henrickson S,S Henrickson,S,,Henrickson,doi:10.1126/sciimmunol.abf7570
2377466,Henrickson S,S Henrickson,S,,Henrickson,doi:10.1101/2021.04.13.21255439
2377466,Henrickson S,S Henrickson,S,,Henrickson,doi:10.1038/s41467-021-27544-6
2106106283,Henry T,Tamera Henry,Tamera,,Henry,doi:10.1016/j.cell.2021.05.002
29855285,Hensch L,L Hensch,L,,Hensch,doi:10.1111/ped.15407
24169915,Hensley S,S Hensley,S,,Hensley,doi:10.1126/sciimmunol.abf7570
